de,achenbach,Achenbach,07,,50.866667,7.966667
de,achenbacher furt,Achenbacher Furt,07,,50.866667,7.983333
de,achenmuhle,Achenmühle,02,,47.783333,12.216667
de,achering,Achering,02,,48.35,11.716667
de,achern,Achern,01,24272,48.633333,8.066667
de,achert,Achert,01,,48.566667,8.2
de,acherting,Acherting,02,,47.8,12.25
de,achim,Achim,06,30117,53.033333,9.016667
de,achkarren,Achkarren,01,,48.068428,7.627668
de,achldorf,Achldorf,02,,48.433333,12.366667
de,achmer,Achmer,06,,52.4,7.933333
de,achmuhl,Achmühl,02,,47.75,11.433333
de,achner,Achner,02,,47.6,11.466667
de,acholshausen,Acholshausen,02,,49.644722,9.994722
de,achrain,Achrain,02,,47.666667,11.233333
de,achselschwang,Achselschwang,02,,48.033333,11.05
de,achsenried,Achsenried,02,,48.116667,10.383333
de,achsheim,Achsheim,02,,48.483333,10.816667
de,achslach,Achslach,02,,48.966667,12.933333
de,achstetten,Achstetten,01,,48.266667,9.9
de,acht,Acht,08,,50.366667,7.066667
de,achtel,Achtel,02,,49.566667,11.583333
de,achtelsbach,Achtelsbach,08,,49.616667,7.083333
de,achterberg,Achterberg,06,,52.283333,7.066667
de,achterdeich,Achterdeich,04,,53.416667,10.233333
de,achterdeich,Achterdeich,06,,53.383333,10.133333
de,achteresch,Achteresch,06,,52.45,7.516667
de,achterhoek,Achterhoek,07,,51.583333,6.35
de,achterhorn,Achterhörn,06,,52,7.733333
de,achterhorn,Achterhörn,10,,53.966667,9.283333
de,achterhuck,Achterhuck,07,,51.583333,6.35
de,achtermeer,Achtermeer,06,,53.383333,8.3
de,achterndiek,Achterndiek,10,,53.65,10.316667
de,achternholt,Achternholt,06,,53.05,8.15
de,achternmeer,Achternmeer,06,,53.083333,8.1
de,achterschlag,Achterschlag,04,,53.466667,10.233333
de,achterstadt,Achterstadt,06,,53.383333,8.316667
de,achterwehr,Achterwehr,10,,54.316667,9.966667
de,achthal,Achthal,02,,47.8,11.966667
de,achthofen,Achthöfen,06,,53.716667,9.183333
de,achthofenerdeich,Achthöfenerdeich,06,,53.716667,9.166667
de,achtrup,Achtrup,10,,54.783333,9.033333
de,achtum,Achtum,06,,52.133333,10
de,achum,Achum,06,,52.283333,9.083333
de,ackenboe,Ackenboe,10,,53.933333,9.3
de,ackenbrock,Ackenbrock,07,,51.35,7.666667
de,ackendorf,Ackendorf,14,,52.216667,11.433333
de,ackenhausen,Ackenhausen,06,,51.9,10.083333
de,acker,Acker,02,,47.6,10.366667
de,ackerbach,Ackerbach,08,,50.233333,7.983333
de,ackerfelde,Ackerfelde,11,,53.233333,12.35
de,ackern,Ackern,10,,54.733333,8.966667
de,ackersdorf,Ackersdorf,02,,47.85,12.25
de,ackfeld,Ackfeld,07,,51.766667,8.25
de,adamsdorf,Adamsdorf,12,,53.433333,13.016667
de,adamshof,Adamshof,12,,53.7,13.083333
de,adamshoffnung,Adamshoffnung,12,,53.45,12.366667
de,adamshohe,Adamshöhe,14,,51.95,11.2
de,adamswalde,Adamswalde,11,,53.183333,12.933333
de,addebull,Addebüll,10,,54.666667,8.9
de,addenhausen,Addenhausen,06,,53.7,7.7
de,addenstorf,Addenstorf,06,,53.1,10.5
de,addernhausen,Addernhausen,06,,53.55,7.9
de,addrup,Addrup,06,,52.733333,8.016667
de,adelbach,Adelbach,01,,49.033333,9.766667
de,adelberg,Adelberg,01,,48.766667,9.6
de,adelberg,Adelberg,02,,47.6,9.816667
de,adelberg-dorf,Adelberg-Dorf,01,,48.766667,9.6
de,adelberg kloster,Adelberg Kloster,01,,48.766667,9.6
de,adelby,Adelby,10,,54.783333,9.466667
de,adelbylund,Adelbylund,10,,54.783333,9.466667
de,adelebsen,Adelebsen,06,,51.583333,9.75
de,adelgunz,Adelgunz,02,,47.65,9.816667
de,adelharz,Adelharz,02,,47.6,10.216667
de,adelhausen,Adelhausen,01,,47.616667,7.766667
de,adelhausen,Adelhausen,15,,50.366667,10.75
de,adelheide,Adelheide,06,,53.016667,8.616667
de,adelheidsdorf,Adelheidsdorf,06,,52.55,10.05
de,adelheim,Adelheim,02,,49.416667,11.383333
de,adelhofen,Adelhofen,02,,49.533333,10.166667
de,adelholzen,Adelholzen,02,,47.816667,12.616667
de,adelig boltenhagen,Adelig Boltenhagen,12,,54.083333,13.083333
de,adelmannsdorf,Adelmannsdorf,02,,49.216667,10.75
de,adelmannsfelden,Adelmannsfelden,01,,48.95,10.016667
de,adelmannsitz,Adelmannsitz,02,,49.333333,10.683333
de,adelmannssitz,Adelmannssitz,02,,49.333333,10.683333
de,adelsberg,Adelsberg,01,,47.716667,7.833333
de,adelsberg,Adelsberg,02,,48.833333,13.483333
de,adelsberg,Adelsberg,13,,50.816667,12.983333
de,adelsborn,Adelsborn,15,,51.45,10.35
de,adelschlag,Adelschlag,02,,48.833333,11.216667
de,adelsdorf,Adelsdorf,02,,49.483333,10.683333
de,adelsdorf,Adelsdorf,13,,51.316667,13.583333
de,adelshausen,Adelshausen,02,,48.15,10.933333
de,adelshausen,Adelshausen,05,,51.116667,9.566667
de,adelsheim,Adelsheim,01,,49.403611,9.393333
de,adelshofen,Adelshofen,01,,47.966667,9.866667
de,adelshofen,Adelshofen,02,,48.183333,11.116667
de,adelsreute,Adelsreute,01,,47.75,9.533333
de,adelsried,Adelsried,02,,48.416667,10.716667
de,adelstedt,Adelstedt,06,,53.416667,8.8
de,adelstetten,Adelstetten,01,,48.85,9.75
de,adelwitz,Adelwitz,13,,51.516667,13.133333
de,adelzhausen,Adelzhausen,02,,48.35,11.133333
de,adenau,Adenau,08,,50.383333,6.933333
